id,label,description,parent,children
4337,leaf,I would start with small everyday purchases now feel expensive. You notice it more when you do not own a car. I think the best first step is to make city services more affordable. That would make the community feel more livable.,10076,[]
4338,leaf,Probably drivers speed through residential streets. The people most affected often have the least influence over decisions. I think the best first step is to coordinate construction schedules.,10059,[]
4339,leaf,"Honestly, mental health care is hard to access. I would like to see the city expand community health centres. A neighbour recently told me they were considering moving because of it.",10030,[]
4340,leaf,My main concern is that sports fields are difficult to book. Doing nothing will only make the problem more expensive later. I see the impact on my commute almost every day.,10022,[]
4341,leaf,The first thing I would fix is the fact that emergency room waits are extremely long. It would help to improve access to urgent care. There should be clear public reporting on whether things are improving.,10154,[]
4342,leaf,The first thing I would fix is the fact that residents and unhoused people are being pushed into conflict. This affects my family directly. It would help to pair outreach workers with health professionals. There is also the issue that too many new units are priced as luxury housing. It would help to build more mixed-income housing.,10134,[]
4343,leaf,A major problem is that health services are difficult to navigate. I would like to see the city increase home-care capacity.,10154,[]
4344,leaf,The biggest issue for me is that local employers cannot find workers with the right training. A practical response would be to revitalize vacant commercial areas.,10081,[]
4345,leaf,I would start with open drug use is increasing in some areas. Even small improvements would make daily life easier. I would like to see the city support prevention as well as enforcement.,10012,[]
4346,leaf,Probably specialist referrals take months. I would like to see the city make referral systems easier to navigate.,10016,[]
4347,leaf,I keep hearing the same concern from neighbours: families are cutting back on food and activities. Local government should reduce unnecessary fees. Doing nothing will only make the problem more expensive later.,10080,[]
4348,leaf,The first thing I would fix is the fact that home care support is inconsistent. That could improve if we fund more counselling and crisis services.,10117,[]
4349,leaf,A major problem is that class sizes are too large. A practical response would be to create more youth employment programs. There is also the issue that small everyday purchases now feel expensive. That would make the community feel more livable.,10157,[]
4350,leaf,"The community has changed a lot, and now repeat vandalism is affecting local businesses. Local government should make non-emergency reporting easier. I would also add that new housing takes too long to approve. Doing nothing will only make the problem more expensive later.",10007,[]
4351,leaf,"Honestly, childcare remains unaffordable for many parents... We should probably offer targeted help for low-income households. This is connected to the fact that transit feels less safe late at night. That would make the community feel more livable.",10077,[]
4352,leaf,For me it comes down to this: small everyday purchases now feel expensive. Parents in the area talk about this constantly. I would like to see the city make city services more affordable. This is connected to the fact that mental health and addiction services are fragmented.,10158,[]
4353,leaf,"Honestly, older buildings waste too much energy. I would like to see the city improve flood prevention. Another concern is that childcare remains unaffordable for many parents. The solution needs to be practical, not just symbolic.",10018,[]
4354,leaf,"Honestly, local employers cannot find workers with the right training. Local government should expand accessible employment programs. That would make the community feel more livable.",10156,[]
4355,leaf,"I keep hearing the same concern from neighbours: transit feels less safe late at night. I would like to see the city add routes in underserved areas. At the same time, potholes are damaging vehicles. We should probably redesign dangerous intersections.",10034,[]
4356,leaf,"I keep hearing the same concern from neighbours: renovictions are displacing long-term tenants. It would help to speed up approvals for apartment construction. The solution needs to be practical, not just symbolic.",10148,[]
4357,leaf,"Honestly, school buildings need repairs. The people most affected often have the least influence over decisions. That could improve if we offer affordable after-school activities.",10053,[]
4358,leaf,"The first thing I would fix is the fact that emergency room waits are extremely long. I do not expect an overnight solution, but the current approach is not working. That could improve if we fund more counselling and crisis services. Doing nothing will only make the problem more expensive later. I see the impact on my commute almost every day.",10154,[]
4359,leaf,One thing that really needs attention is that people are being moved without receiving long-term support. That could improve if we improve addiction treatment access.,10118,[]
4360,leaf,"Too many new units are priced as luxury housing. It is getting harder to ignore. At the same time, home care support is inconsistent.",10155,[]
4361,leaf,One thing that really needs attention is that utilities and insurance keep increasing. That could improve if we support living-wage jobs.,10156,[]
4362,leaf,"Honestly, health services are difficult to navigate. That could improve if we increase home-care capacity.",10117,[]
4363,leaf,One thing that really needs attention is that young adults cannot afford to move out. It would help to allow more duplexes and small apartment buildings.,10112,[]
4364,leaf,The biggest issue for me is that property theft has become more common. This is not just an inconvenience anymore. A practical response would be to improve street lighting.,10111,[]
4365,leaf,Fix students are struggling with mental health.,10048,[]
4366,leaf,We need to run buses more frequently.,10045,[]
4367,leaf,I keep hearing the same concern from neighbours: home care support is inconsistent. A practical response would be to expand community health centres. This is connected to the fact that people are being moved without receiving long-term support. I see the impact on my commute almost every day.,10117,[]
4368,leaf,The biggest issue for me is that wages have not kept up with basic expenses. We should probably support living-wage jobs. Residents should be involved before major decisions are made.,10156,[]
4369,leaf,"fix youth have too few safe places to spend time. at the same time, mental health and addiction services are fragmented. the solution needs to be practical, not just symbolic.",10024,[]
4370,leaf,"From what I see in my neighbourhood, people with disabilities face barriers to employment. It would help to expand accessible employment programs.",10010,[]
4371,leaf,We need to create better job-training partnerships. Doing nothing will only make the problem more expensive later. It is particularly visible around schools and shopping areas.,10078,[]
4372,leaf,I would start with transit feels less safe late at night. Even small improvements would make daily life easier. We should probably coordinate transfers better. There should be clear public reporting on whether things are improving.,10034,[]
4373,leaf,We need to repair aging school facilities.,10053,[]
4374,leaf,"My main concern is that young adults cannot afford to move out. The people most affected often have the least influence over decisions. That could improve if we speed up approvals for apartment construction. This is connected to the fact that groceries cost noticeably more every month. A practical response would be to make city services more affordable. The solution needs to be practical, not just symbolic.",10114,[]
4375,leaf,"For me it comes down to this: people are being moved without receiving long-term support. It would help to provide storage, washrooms, and outreach services. I would also add that crowding makes commuting stressful. I would like to see the city add routes in underserved areas. Doing nothing will only make the problem more expensive later.",10025,[]
4376,leaf,For me it comes down to this: there are too few trees and shaded areas. I would like to see the city repair playgrounds and sports facilities. This is connected to the fact that local waterways need better protection.,10152,[]
4377,leaf,Fix transfers are unreliable. There should be clear public reporting on whether things are improving.,10046,[]
4378,leaf,Probably property taxes and housing costs are squeezing fixed-income residents. We should probably allow more duplexes and small apartment buildings. I would also add that shelters are full or feel unsafe. It would help to focus on permanent housing instead of repeated displacement. Doing nothing will only make the problem more expensive later.,10146,[]
4379,leaf,The biggest issue for me is that there is not enough affordable rental stock. We should probably expand rent assistance. It would improve both quality of life and trust in local government.,10155,[]
4380,leaf,One thing that really needs attention is that there are not enough trees. I have lived here for years and the change is noticeable. I would like to see the city build safer walking and cycling routes.,10152,[]
4381,leaf,probably teenagers have few affordable activities. a practical response would be to improve access to tutoring and technology. another concern is that walk-in clinics are overcrowded. local government should increase home-care capacity. that would make the community feel more livable.,10028,[]
4382,leaf,I would start with encampments are appearing in parks and underpasses. We should probably focus on permanent housing instead of repeated displacement. There is also the issue that poor lighting makes some streets feel unsafe. We should probably invest in youth programs.,10004,[]
4383,leaf,"from what i see in my neighbourhood, people do not feel safe walking at night. i would like to see the city increase community-based outreach. doing nothing will only make the problem more expensive later.",10014,[]
4384,leaf,"The biggest issue for me is that property taxes and housing costs are squeezing fixed-income residents. Local government should build more mixed-income housing. The solution needs to be practical, not just symbolic.",10144,[]
4385,leaf,"From what I see in my neighbourhood, new housing takes too long to approve. It would help to expand rent assistance. Another concern is that service is too infrequent outside rush hour. That could improve if we run buses more frequently. A neighbour recently told me they were considering moving because of it.",10045,[]
4386,leaf,"The community has changed a lot, and now renovictions are displacing long-term tenants. I would like to see the city build more mixed-income housing. There should be clear public reporting on whether things are improving.",10155,[]
4387,leaf,A major problem is that small everyday purchases now feel expensive. The people most affected often have the least influence over decisions. I think the best first step is to reduce unnecessary fees. Residents should be involved before major decisions are made.,10076,[]
4388,leaf,"The first thing I would fix is the fact that litter accumulates around busy spaces. We should probably improve litter collection. The situation varies by neighbourhood, so one solution may not fit everywhere.",10038,[]
4389,leaf,"My main concern is that class sizes are too large. I do not expect an overnight solution, but the current approach is not working. That could improve if we repair aging school facilities.",10157,[]
4390,leaf,The biggest issue for me is that traffic congestion is getting worse. This is not just an inconvenience anymore. We should probably coordinate construction schedules.,10059,[]
4391,leaf,I would start with small everyday purchases now feel expensive. I think the best first step is to expand food security programs.,10044,[]
4392,leaf,"The community has changed a lot, and now too many new units are priced as luxury housing. A practical response would be to build more mixed-income housing. There should be clear public reporting on whether things are improving. The situation varies by neighbourhood, so one solution may not fit everywhere.",10091,[]
4393,leaf,"Honestly, class sizes are too large. I do not expect an overnight solution, but the current approach is not working. A practical response would be to offer affordable after-school activities. There is also the issue that drivers speed through residential streets. It would help to redesign dangerous intersections. There should be clear public reporting on whether things are improving.",10051,[]
4394,leaf,"The community has changed a lot, and now youth have too few safe places to spend time. I have lived here for years and the change is noticeable. Local government should increase community-based outreach. There is also the issue that starter homes are out of reach. It would help to allow more duplexes and small apartment buildings.",10114,[]
4395,leaf,The biggest issue for me is that groceries cost noticeably more every month. Local government should offer targeted help for low-income households. I would also add that potholes are damaging vehicles.,10153,[]
4396,leaf,My main concern is that families are cutting back on food and activities. It would help to reduce unnecessary fees. I would also add that more people are sleeping outside. There should be clear public reporting on whether things are improving.,10077,[]
4397,leaf,"A major problem is that local employers cannot find workers with the right training. The solution needs to be practical, not just symbolic.",10078,[]
4398,leaf,"A major problem is that specialist referrals take months. I would like to see the city increase home-care capacity. At the same time, encampments are appearing in parks and underpasses. We should probably pair outreach workers with health professionals. A neighbour recently told me they were considering moving because of it.",10125,[]
4399,leaf,"The community has changed a lot, and now there are too few trees and shaded areas. I think the best first step is to keep washrooms open longer. That would make the community feel more livable.",10041,[]
4400,leaf,"My main concern is that mental health and addiction services are fragmented. It feels worse outside the downtown core. I would like to see the city provide storage, washrooms, and outreach services. This should be treated as a long-term priority.",10118,[]
4401,leaf,"The community has changed a lot, and now some neighbourhoods have poor transit coverage. I think the best first step is to add routes in underserved areas. There is also the issue that home care support is inconsistent.",10042,[]
4402,leaf,I would start with shelters are full or feel unsafe. The people most affected often have the least influence over decisions. It would help to pair outreach workers with health professionals. This is connected to the fact that small businesses are struggling with high costs. I think the best first step is to support local businesses. I would rather see measurable progress than another study.,10125,[]
4403,leaf,My main concern is that parks are not maintained consistently. Even small improvements would make daily life easier. I would like to see the city keep washrooms open longer.,10152,[]
4404,leaf,The biggest issue for me is that there are few entry-level jobs with advancement. This is not just an inconvenience anymore. A practical response would be to attract industries that offer stable careers.,10081,[]
4405,leaf,The biggest issue for me is that there are too few supportive housing spaces. We should probably pair outreach workers with health professionals. This should be treated as a long-term priority.,10125,[]
4406,leaf,For me it comes down to this: dangerous intersections are not being fixed. I would like to see the city improve winter maintenance.,10023,[]
4407,leaf,I would start with buses are late and sometimes do not show up. That could improve if we increase late-night service. There is also the issue that some families cannot access tutoring or technology. We should probably offer affordable after-school activities. There should be clear public reporting on whether things are improving.,10045,[]
4408,leaf,For me it comes down to this: potholes are damaging vehicles. That could improve if we repair roads before they deteriorate further. I would also add that young adults cannot afford to move out. I would like to see the city protect existing affordable rentals.,10021,[]
4409,leaf,"One thing that really needs attention is that utilities and insurance keep increasing. This is not just an inconvenience anymore. A practical response would be to expand food security programs. At the same time, specialist referrals take months. I think the best first step is to make referral systems easier to navigate. This should be treated as a long-term priority.",10154,[]
4410,leaf,"From what I see in my neighbourhood, there are few entry-level jobs with advancement. It would help to support local businesses. At the same time, more people are sleeping outside. A practical response would be to open more supportive housing.",10156,[]
4411,leaf,My main concern is that some families cannot access tutoring or technology. Local government should fund more classroom support.,10061,[]
4412,leaf,"Honestly, road closures create unnecessary bottlenecks. Even small improvements would make daily life easier. A practical response would be to coordinate construction schedules. I would also add that downtown storefronts are sitting empty. I see the impact on my commute almost every day.",10026,[]
4413,leaf,A major problem is that seniors on fixed incomes are struggling. Local government should expand food security programs. I would rather see measurable progress than another study.,10105,[]
4414,leaf,The biggest issue for me is that small everyday purchases now feel expensive. We should probably support living-wage jobs. I would rather see measurable progress than another study.,10105,[]
4415,leaf,The first thing I would fix is the fact that crowding makes commuting stressful. A practical response would be to make stops safer and more accessible.,10025,[]
4416,leaf,"Honestly, repeat vandalism is affecting local businesses. A practical response would be to improve street lighting. Residents should be involved before major decisions are made. A neighbour recently told me they were considering moving because of it.",10007,[]
4417,leaf,Fix transfers are unreliable. Another concern is that young adults cannot afford to move out.,10113,[]
4418,leaf,The biggest issue for me is that utilities and insurance keep increasing. A practical response would be to improve access to affordable childcare.,10077,[]
4419,leaf,My main concern is that there are not enough trees. You notice it more when you do not own a car. It would help to improve flood prevention. There is also the issue that teenagers have few affordable activities. I would rather see measurable progress than another study.,10102,[]
4420,leaf,For me it comes down to this: teenagers have few affordable activities. I would like to see the city create more youth employment programs. That would make the community feel more livable.,10159,[]
4421,leaf,"The community has changed a lot, and now open drug use is increasing in some areas. I would like to see the city support prevention as well as enforcement. I would rather see measurable progress than another study.",10012,[]
4422,leaf,We need to improve street lighting.,10013,[]
4423,leaf,"Honestly, drivers speed through residential streets. Even small improvements would make daily life easier. I think the best first step is to redesign dangerous intersections. I would rather see measurable progress than another study.",10008,[]
4424,leaf,The first thing I would fix is the fact that home care support is inconsistent. I would like to see the city fund more counselling and crisis services. This is connected to the fact that utilities and insurance keep increasing. I see the impact on my commute almost every day.,10063,[]
4425,leaf,One thing that really needs attention is that local waterways need better protection. I would like to see the city make recycling instructions clearer.,10017,[]
4426,leaf,"A major problem is that there is not enough affordable rental stock. I would like to see the city use public land for non-market housing. The solution needs to be practical, not just symbolic.",10091,[]
4427,leaf,A major problem is that people with disabilities face barriers to employment. Even small improvements would make daily life easier. A practical response would be to expand accessible employment programs. I would rather see measurable progress than another study.,10105,[]
4428,leaf,One thing that really needs attention is that starter homes are out of reach. I have lived here for years and the change is noticeable. I would like to see the city speed up approvals for apartment construction. Doing nothing will only make the problem more expensive later.,10069,[]
4429,leaf,One thing that really needs attention is that snow clearing is inconsistent. A practical response would be to improve winter maintenance. It would improve both quality of life and trust in local government.,10100,[]
4430,leaf,"The biggest issue for me is that some families cannot access tutoring or technology. It would help to expand youth mental health services. The solution needs to be practical, not just symbolic. On my street, people have been talking about this for months.",10048,[]
4431,leaf,"The community has changed a lot, and now emergency room waits are extremely long. I would like to see the city make referral systems easier to navigate. This is connected to the fact that groceries cost noticeably more every month. A neighbour recently told me they were considering moving because of it.",10065,[]
4432,leaf,For me it comes down to this: specialist referrals take months. Parents in the area talk about this constantly. We should probably fund more counselling and crisis services. This is connected to the fact that flooding is becoming more frequent. Local government should protect local rivers and ravines. That would make the community feel more livable.,10154,[]
4433,leaf,A major problem is that teenagers have few affordable activities. I would like to see the city offer affordable after-school activities. It is particularly visible around schools and shopping areas.,10028,[]
4434,leaf,The biggest issue for me is that mental health and addiction services are fragmented. A practical response would be to create safer low-barrier shelters. It would improve both quality of life and trust in local government.,10119,[]
4435,leaf,My main concern is that shelters are full or feel unsafe. I think the best first step is to open more supportive housing.,10131,[]
4436,leaf,A major problem is that new housing takes too long to approve. The people most affected often have the least influence over decisions. That could improve if we protect existing affordable rentals. This should be treated as a long-term priority.,10140,[]
4437,leaf,"The community has changed a lot, and now small everyday purchases now feel expensive. That could improve if we reduce unnecessary fees. The solution needs to be practical, not just symbolic.",10076,[]
4438,leaf,For me it comes down to this: road closures create unnecessary bottlenecks. That could improve if we redesign dangerous intersections.,10026,[]
4439,leaf,A major problem is that health services are difficult to navigate. That could improve if we fund more counselling and crisis services. Another concern is that traffic congestion is getting worse. A practical response would be to improve winter maintenance. Doing nothing will only make the problem more expensive later.,10153,[]
4440,leaf,My main concern is that road closures create unnecessary bottlenecks. Local government should coordinate construction schedules. Residents should be involved before major decisions are made.,10026,[]
4441,leaf,"From what I see in my neighbourhood, public washrooms are often closed. Local government should repair playgrounds and sports facilities.",10041,[]
4442,leaf,The biggest issue for me is that families are cutting back on food and activities. It is especially difficult for seniors and people on fixed incomes. I would like to see the city support living-wage jobs.,10156,[]
4443,leaf,A major problem is that public washrooms are often closed. A practical response would be to improve litter collection.,10152,[]
4444,leaf,I keep hearing the same concern from neighbours: wages have not kept up with basic expenses. Local government should offer targeted help for low-income households. There should be clear public reporting on whether things are improving.,10156,[]
4445,leaf,"Repeat vandalism is affecting local businesses, especially lately.",10007,[]
4446,leaf,One thing that really needs attention is that open drug use is increasing in some areas. This affects my family directly. I would like to see the city work more closely with local businesses and residents. That would make the community feel more livable.,10012,[]
4447,leaf,"The community has changed a lot, and now more people are sleeping outside. It would help to open more supportive housing. The solution needs to be practical, not just symbolic.",10032,[]
4448,leaf,"Probably transfers are unreliable. Even small improvements would make daily life easier. A practical response would be to increase late-night service. At the same time, it is difficult to find a family doctor. We should probably make referral systems easier to navigate.",10054,[]
4449,leaf,"Transit feels less safe late at night. Please increase late-night service. At the same time, snow clearing is inconsistent. Local government should coordinate construction schedules.",10034,[]
4450,leaf,One thing that really needs attention is that drivers speed through residential streets... We should probably redesign dangerous intersections. I would rather see measurable progress than another study.,10008,[]
4451,leaf,"Honestly, renovictions are displacing long-term tenants. I would like to see the city use public land for non-market housing.",10148,[]
4452,leaf,"A major problem is that health services are difficult to navigate. I do not expect an overnight solution, but the current approach is not working. It would help to recruit more family doctors and nurses. It would improve both quality of life and trust in local government.",10154,[]
4453,leaf,I would start with litter accumulates around busy spaces. It would help to keep washrooms open longer. Another concern is that utilities and insurance keep increasing. It would help to make city services more affordable. I would rather see measurable progress than another study.,10152,[]
4454,leaf,"Probably it is difficult to find a family doctor. I do not expect an overnight solution, but the current approach is not working. Local government should increase home-care capacity. Another concern is that small businesses are struggling with high costs. Local government should create better job-training partnerships.",10054,[]
4455,leaf,"Honestly, people are being moved without receiving long-term support. I think the best first step is to create safer low-barrier shelters. Residents should be involved before major decisions are made.",10134,[]
4456,leaf,"Mostly young adults cannot afford to move out. At the same time, some neighbourhoods have poor transit coverage. We should probably add routes in underserved areas.",10043,[]
4457,leaf,"The community has changed a lot, and now specialist referrals take months. Local government should recruit more family doctors and nurses. I would rather see measurable progress than another study.",10016,[]
4458,leaf,For me it comes down to this: young adults cannot afford to move out. It would help to allow more duplexes and small apartment buildings.,10112,[]
4459,leaf,"The community has changed a lot, and now emergency room waits are extremely long. This affects my family directly. I would like to see the city improve access to urgent care.",10065,[]
4460,leaf,"The community has changed a lot, and now more people are sleeping outside. We should probably improve addiction treatment access. I would rather see measurable progress than another study.",10108,[]
4461,leaf,Probably small businesses are struggling with high costs. We should probably attract industries that offer stable careers. There is also the issue that some neighbourhoods lack usable green space. That would make the community feel more livable.,10083,[]
4462,leaf,my main concern is that extreme heat is harder on vulnerable residents. we should probably protect local rivers and ravines. that would make the community feel more livable.,10001,[]
4463,leaf,"The biggest issue for me is that property taxes and housing costs are squeezing fixed-income residents. We should probably speed up approvals for apartment construction. At the same time, there are too few supportive housing spaces. We should probably pair outreach workers with health professionals. Residents should be involved before major decisions are made.",10155,[]
4464,leaf,Probably young people are leaving for better opportunities. There is also the issue that there is not enough affordable rental stock. That would make the community feel more livable.,10068,[]
4465,leaf,The biggest issue for me is that people with disabilities face barriers to employment. I think the best first step is to support local businesses. Another concern is that families are cutting back on food and activities. That would make the community feel more livable.,10010,[]
4466,leaf,the biggest issue for me is that recycling rules are confusing. we should probably make recycling instructions clearer. i would also add that small everyday purchases now feel expensive.,10152,[]
4467,leaf,"One thing that really needs attention is that people do not feel safe walking at night. A practical response would be to support prevention as well as enforcement. The solution needs to be practical, not just symbolic.",10014,[]
4468,leaf,The first thing I would fix is the fact that mental health care is hard to access. Local government should increase home-care capacity. Another concern is that schools need more educational assistants. This should be treated as a long-term priority.,10030,[]
4469,leaf,i keep hearing the same concern from neighbours: there are not enough trees. i would like to see the city build safer walking and cycling routes. residents should be involved before major decisions are made.,10050,[]
4470,leaf,"From what I see in my neighbourhood, mental health and addiction services are fragmented. I think the best first step is to provide storage, washrooms, and outreach services. I would rather see measurable progress than another study.",10119,[]
4471,leaf,"From what I see in my neighbourhood, it is difficult to find a family doctor. It would help to recruit more family doctors and nurses. There should be clear public reporting on whether things are improving.",10054,[]
4472,leaf,For me it comes down to this: rent is rising faster than wages. That could improve if we speed up approvals for apartment construction. I would rather see measurable progress than another study.,10106,[]
4473,leaf,My main concern is that starter homes are out of reach. That could improve if we build more mixed-income housing. This is connected to the fact that older buildings waste too much energy. I would like to see the city support home energy retrofits. I would rather see measurable progress than another study.,10106,[]
4474,leaf,The biggest issue for me is that youth have too few safe places to spend time. Local government should make non-emergency reporting easier.,10024,[]
4475,leaf,For me it comes down to this: childcare remains unaffordable for many parents. It feels worse outside the downtown core. Local government should reduce unnecessary fees. Another concern is that specialist referrals take months.,10077,[]
4476,leaf,New housing takes too long to approve. Please build more mixed-income housing.,10140,[]
4477,leaf,Emergency room waits are extremely long. It is getting harder to ignore.,10074,[]
4478,leaf,The first thing I would fix is the fact that there is not enough affordable rental stock. We should probably build more mixed-income housing. Doing nothing will only make the problem more expensive later.,10136,[]
4479,leaf,I keep hearing the same concern from neighbours: emergency room waits are extremely long. I think the best first step is to recruit more family doctors and nurses.,10074,[]
4480,leaf,Probably litter accumulates around busy spaces. It would help to keep washrooms open longer. I would also add that more people are sleeping outside. That would make the community feel more livable.,10152,[]
4481,leaf,One thing that really needs attention is that too many new units are priced as luxury housing. Local government should build more mixed-income housing.,10091,[]
4482,leaf,I would start with recycling rules are confusing. The people most affected often have the least influence over decisions. Local government should improve flood prevention.,10017,[]
4483,leaf,"One thing that really needs attention is that service is too infrequent outside rush hour. It is especially difficult for seniors and people on fixed incomes. We should probably add routes in underserved areas. At the same time, playgrounds need repairs. We should probably make recreation spaces easier to access.",10055,[]
4484,leaf,For me it comes down to this: utilities and insurance keep increasing. I would like to see the city make city services more affordable. Doing nothing will only make the problem more expensive later.,10156,[]
4485,leaf,"Public washrooms are often closed, especially lately.",10041,[]
4486,leaf,Probably utilities and insurance keep increasing. It is especially difficult for seniors and people on fixed incomes. I think the best first step is to offer targeted help for low-income households. This should be treated as a long-term priority.,10088,[]
4487,leaf,"The community has changed a lot, and now playgrounds need repairs. I would like to see the city improve litter collection. Another concern is that walk-in clinics are overcrowded.",10152,[]
4488,leaf,Local waterways need better protection. Please protect local rivers and ravines. This is connected to the fact that small everyday purchases now feel expensive. There should be clear public reporting on whether things are improving.,10096,[]
4489,leaf,Probably families are cutting back on food and activities. I would like to see the city reduce unnecessary fees.,10156,[]
4490,leaf,"One thing that really needs attention is that property theft has become more common. At the same time, construction projects seem poorly coordinated. That could improve if we add traffic calming on residential streets. I would rather see measurable progress than another study.",10102,[]
4491,leaf,My main concern is that there are too few supportive housing spaces. It is especially difficult for seniors and people on fixed incomes. I would like to see the city pair outreach workers with health professionals.,10158,[]
4492,leaf,I would start with utilities and insurance keep increasing. This affects my family directly. We should probably support living-wage jobs. I would rather see measurable progress than another study.,10105,[]
4493,leaf,For me it comes down to this: people do not feel safe walking at night. Local government should work more closely with local businesses and residents. Doing nothing will only make the problem more expensive later.,10014,[]
4494,leaf,Probably there are too few supportive housing spaces. We should probably open more supportive housing.,10132,[]
4495,leaf,"Honestly, groceries cost noticeably more every month. Local government should reduce unnecessary fees. It would improve both quality of life and trust in local government.",10044,[]
4496,leaf,"The community has changed a lot, and now seniors on fixed incomes are struggling. Local government should offer targeted help for low-income households. Doing nothing will only make the problem more expensive later.",10141,[]
4497,leaf,"A major problem is that service is too infrequent outside rush hour. A practical response would be to run buses more frequently. The solution needs to be practical, not just symbolic.",10045,[]
4498,leaf,The first thing I would fix is the fact that car dependence contributes to pollution. Local government should expand cooling centres and tree cover. This should be treated as a long-term priority.,10002,[]
4499,leaf,One thing that really needs attention is that home care support is inconsistent. It would help to expand community health centres.,10117,[]
4500,leaf,I would start with drivers speed through residential streets. Local government should redesign dangerous intersections. This should be treated as a long-term priority.,10051,[]
4501,leaf,I keep hearing the same concern from neighbours: transfers are unreliable. That could improve if we make stops safer and more accessible. I would also add that specialist referrals take months. Residents should be involved before major decisions are made.,10129,[]
4502,leaf,For me it comes down to this: students are struggling with mental health. It feels worse outside the downtown core. We should probably improve access to tutoring and technology.,10048,[]
4503,leaf,"The first thing I would fix is the fact that local waterways need better protection. We should probably expand cooling centres and tree cover. The solution needs to be practical, not just symbolic.",10096,[]
4504,leaf,For me it comes down to this: dangerous intersections are not being fixed.,10047,[]
4505,leaf,One thing that really needs attention is that property taxes and housing costs are squeezing fixed-income residents. I would like to see the city protect existing affordable rentals.,10155,[]
4506,leaf,The biggest issue for me is that small businesses are struggling with high costs... That could improve if we expand accessible employment programs. I would also add that there are too few supportive housing spaces. That could improve if we focus on permanent housing instead of repeated displacement.,10158,[]
4507,leaf,The biggest issue for me is that there are too few trees and shaded areas. A practical response would be to keep washrooms open longer. There is also the issue that groceries cost noticeably more every month.,10152,[]
4508,leaf,I would start with it is difficult to find a family doctor. It is especially difficult for seniors and people on fixed incomes. It would help to make referral systems easier to navigate. I would also add that young people are leaving for better opportunities.,10054,[]
4509,leaf,"A major problem is that some neighbourhoods have poor transit coverage. Local government should make stops safer and more accessible. I would also add that litter accumulates around busy spaces. The solution needs to be practical, not just symbolic.",10151,[]
4510,leaf,The first thing I would fix is the fact that rent is rising faster than wages. This is not just an inconvenience anymore. That could improve if we protect existing affordable rentals. It would improve both quality of life and trust in local government.,10135,[]
4511,leaf,I keep hearing the same concern from neighbours: utilities and insurance keep increasing. This is not just an inconvenience anymore. It would help to improve access to affordable childcare. There should be clear public reporting on whether things are improving.,10077,[]
4512,leaf,"Honestly, drivers speed through residential streets. I think the best first step is to improve winter maintenance. There is also the issue that young adults cannot afford to move out. Local government should allow more duplexes and small apartment buildings. The solution needs to be practical, not just symbolic.",10023,[]
4513,leaf,Fix extreme heat is harder on vulnerable residents. That would make the community feel more livable.,10001,[]
4514,leaf,One thing that really needs attention is that young people are leaving for better opportunities.,10068,[]
4515,leaf,I would start with rent is rising faster than wages. This is not just an inconvenience anymore. We should probably use public land for non-market housing. I would also add that traffic congestion is getting worse.,10155,[]
4516,leaf,For me it comes down to this: buses are late and sometimes do not show up. It is especially difficult for seniors and people on fixed incomes. We should probably make stops safer and more accessible. This should be treated as a long-term priority.,10045,[]
4517,leaf,"One thing that really needs attention is that there is not enough affordable rental stock. It feels worse outside the downtown core. I think the best first step is to speed up approvals for apartment construction. The situation varies by neighbourhood, so one solution may not fit everywhere.",10069,[]
4518,leaf,Probably some neighbourhoods have poor transit coverage. We should probably increase late-night service.,10034,[]
4519,leaf,My main concern is that small everyday purchases now feel expensive. We should probably support living-wage jobs.,10156,[]
4520,leaf,"I keep hearing the same concern from neighbours: walk-in clinics are overcrowded. That could improve if we expand community health centres. At the same time, drivers speed through residential streets. There should be clear public reporting on whether things are improving.",10072,[]
4521,leaf,"The community has changed a lot, and now renovictions are displacing long-term tenants. It is especially difficult for seniors and people on fixed incomes. That could improve if we build more mixed-income housing.",10155,[]
4522,leaf,"The first thing I would fix is the fact that crowding makes commuting stressful. I do not expect an overnight solution, but the current approach is not working. A practical response would be to add routes in underserved areas. I would also add that residents and unhoused people are being pushed into conflict. Residents should be involved before major decisions are made.",10025,[]
4523,leaf,A major problem is that buses are late and sometimes do not show up. I would like to see the city make stops safer and more accessible.,10045,[]
4524,leaf,"From what I see in my neighbourhood, there are too few supportive housing spaces. I would like to see the city create safer low-barrier shelters. The solution needs to be practical, not just symbolic.",10130,[]
4525,leaf,"The community has changed a lot, and now older buildings waste too much energy. We should probably support home energy retrofits.",10018,[]
4526,leaf,My main concern is that class sizes are too large. It is especially difficult for seniors and people on fixed incomes. A practical response would be to expand youth mental health services. Another concern is that public washrooms are often closed. That could improve if we improve litter collection. It would improve both quality of life and trust in local government.,10157,[]
4527,leaf,For me it comes down to this: there is not enough affordable rental stock. I have lived here for years and the change is noticeable. Local government should protect existing affordable rentals.,10155,[]
4528,leaf,I keep hearing the same concern from neighbours: some neighbourhoods lack usable green space. I would like to see the city plant more trees.,10050,[]
4529,leaf,A major problem is that rent is rising faster than wages. It would help to expand rent assistance. Doing nothing will only make the problem more expensive later.,10155,[]
4530,leaf,"The community has changed a lot, and now mental health and addiction services are fragmented. That could improve if we improve addiction treatment access. There is also the issue that property theft has become more common. That could improve if we increase community-based outreach. This should be treated as a long-term priority.",10120,[]
